Week,Date,Close Price,Volume,,,,,,
5,12/27/2013,379.62952,5.339B,,,,,,
4,12/26/2013,373.38004,5.15B,,,,,,
3,12/25/2013,379.89221,4.401B,,,,,,
2,12/24/2013,376.77798,4.56B,,,,,,
1,12/23/2013,376.33875,4.558B,,,,,,
5,12/20/2013,375.44058,6.52B,,,,,,
4,12/19/2013,384.08755,4.81B,,,,,,
3,12/18/2013,388.22525,4.002B,,,,,,
2,12/17/2013,388.1236,4.848B,,,,,,
1,12/16/2013,389.99985,6.458B,,,,,,
5,12/13/2013,396.35681,5.15B,,,,,,
4,2013/12/12,396.76254,5.015B,,,,,,
3,2013/11/12,397.35233,6.808B,,,,,,
2,2013/10/12,404.13171,6.694B,,,,,,
1,2013/9/12,403.54865,5.716B,,,,,,
5,2013/6/12,403.13113,6.611B,,,,,,
4,2013/5/12,405.16711,7.771B,,,,,,
3,2013/4/12,406.39941,10.265B,,,,,,
2,2013/3/12,401.00861,7.446B,,,,,,
1,2013/2/12,397.0303,11.966B,,,,,,
5,11/29/2013,400.28622,6.18B,,,,,,
4,11/28/2013,400.41525,9.066B,,,,,,
3,11/27/2013,396.3819,7.529B,,,,,,
2,11/26/2013,391.93222,5.919B,,,,,,
1,11/25/2013,392.09274,6.614B,,,,,,
5,11/22/2013,393.55368,7.5B,,,,,,
4,11/21/2013,395.54703,8.771B,,,,,,
3,11/20/2013,398.01227,7.229B,,,,,,
2,11/19/2013,395.84537,7.865B,,,,,,
1,11/18/2013,398.63828,11.003B,,,,,,
5,11/15/2013,385.82162,8.639B,,,,,,
4,11/14/2013,378.30798,5.731B,,,,,,
3,11/13/2013,375.6059,5.985B,,,,,,
2,2013/12/11,384.18597,5.269B,,,,,,
1,2013/11/11,380.1712,4.574B,,,,,,
5,2013/8/11,379.00403,5.379B,,,,,,
4,2013/7/11,384.32077,5.482B,,,,,,
3,2013/6/11,386.45169,6.378B,,,,,,
2,2013/5/11,390.97409,6.208B,,,,,,
1,2013/4/11,390.11685,5.18B,,,,,,
5,2013/1/11,391.09888,6.306B,,,,,,
4,10/31/2013,389.44055,8.274B,,,,,,
3,10/30/2013,395.20511,9.218B,,,,,,
2,10/29/2013,389.47409,10.674B,,,,,,
1,10/28/2013,388.77908,6.288B,,,,,,
5,10/25/2013,389.2583,7.707B,,,,,,
4,10/24/2013,394.61969,6.456B,,,,,,
3,10/23/2013,397.49701,9.155B,,,,,,
2,10/22/2013,401.48569,9.07B,,,,,,
1,10/21/2013,405.76001,8.491B,,,,,,
5,10/18/2013,398.06616,6.029B,,,,,,
4,10/17/2013,395.7836,7.122B,,,,,,
3,10/16/2013,397.10229,8.898B,,,,,,
2,10/15/2013,404.31876,8.917B,,,,,,
1,10/14/2013,404.7641,10.008B,,,,,,
5,2013/11/10,403.3378,9.339B,,,,,,
4,2013/10/10,397.21982,9.033B,,,,,,
3,2013/9/10,400.89914,7.628B,,,,,,
2,2013/8/10,398.81931,8.479B,,,,,,
1,09/30/2013,393.54346,5.951B,,,,,,
5,09/27/2013,391.48865,6.597B,,,,,,
4,09/26/2013,389.53848,8.624B,,,,,,
3,09/25/2013,396.87439,9.052B,,,,,,
2,09/24/2013,399.25586,9.785B,,,,,,
1,09/23/2013,404.1073,8.013B,,,,,,
3,09/18/2013,397.39102,7.104B,,,,,,
2,09/17/2013,396.52405,9.946B,,,,,,
1,09/16/2013,404.94583,10.538B,,,,,,
5,09/13/2013,406.76309,11.078B,,,,,,
4,2013/12/9,409.84882,14.517B,,,,,,
3,2013/11/9,405.80029,16.691B,,,,,,
2,2013/10/9,404.39444,15.486B,,,,,,
1,2013/9/9,398.72717,14.989B,,,,,,
5,2013/6/9,385.22702,7.334B,,,,,,
4,2013/5/9,382.6427,6.295B,,,,,,
3,2013/4/9,384.09488,7.873B,,,,,,
2,2013/3/9,384.68484,8.055B,,,,,,
1,2013/2/9,379.16595,7.951B,,,,,,
5,08/30/2013,378.12076,8.765B,,,,,,
4,08/29/2013,378.77805,6.609B,,,,,,
3,08/28/2013,380.38889,8.926B,,,,,,
2,08/27/2013,382.39069,6.599B,,,,,,
1,08/26/2013,381.48077,7.037B,,,,,,
5,08/23/2013,373.62015,6.897B,,,,,,
4,08/22/2013,376.39182,5.534B,,,,,,
3,08/21/2013,377.01099,5.501B,,,,,,
2,08/20/2013,377.56998,7.309B,,,,,,
1,08/19/2013,380.77219,7.248B,,,,,,
5,08/16/2013,376.80197,12.037B,,,,,,
4,08/15/2013,379.80792,6.195B,,,,,,
3,08/14/2013,383.86169,7.594B,,,,,,
2,08/13/2013,385.36157,7.839B,,,,,,
1,2013/12/8,384.29904,9.786B,,,,,,
5,2013/9/8,373.41513,6.46B,,,,,,
4,2013/8/8,371.87131,5.31B,,,,,,
3,2013/7/8,372.69952,7.305B,,,,,,
2,2013/6/8,374.67386,7.375B,,,,,,
1,2013/5/8,371.9903,5.534B,,,,,,
5,2013/2/8,366.63669,6.089B,,,,,,
4,2013/1/8,366.26114,6.26B,,,,,,
3,07/31/2013,357.81641,4.833B,,,,,,
2,07/30/2013,357.06052,5.519B,,,,,,
1,07/29/2013,354.82593,5.46B,,,,,,
5,07/26/2013,362.71249,4.894B,,,,,,
4,07/25/2013,364.75833,6.577B,,,,,,
3,07/24/2013,366.50821,6.959B,,,,,,
2,07/23/2013,369.18646,7.481B,,,,,,
1,07/22/2013,358.58679,5.328B,,,,,,
5,07/19/2013,356.87744,7.054B,,,,,,
4,07/18/2013,365.61118,5.714B,,,,,,
3,07/17/2013,372.08221,6.766B,,,,,,
2,07/16/2013,377.80734,6.562B,,,,,,
1,07/15/2013,375.91595,7.476B,,,,,,
5,2013/12/7,370.73288,8.973B,,,,,,
4,2013/11/7,379.39047,12.579B,,,,,,
3,2013/10/7,362.57397,6.115B,,,,,,
2,2013/9/7,352.82959,4.149B,,,,,,
1,2013/8/7,352.74289,5.478B,,,,,,
5,2013/5/7,363.11661,6.182B,,,,,,
4,2013/4/7,362.7247,7.258B,,,,,,
3,2013/3/7,359.46826,6.584B,,,,,,
2,2013/2/7,362.29968,6.184B,,,,,,
1,2013/1/7,360.90417,5.773B,,,,,,
5,06/28/2013,358.55042,7.945B,,,,,,
4,06/27/2013,351.39615,7.541B,,,,,,
3,06/26/2013,352.74069,7.926B,,,,,,
2,06/25/2013,352.37027,10.755B,,,,,,
1,06/24/2013,353.32379,8.66B,,,,,,
5,06/21/2013,377.78259,5.871B,,,,,,
4,06/20/2013,378.81696,5.52B,,,,,,
3,06/19/2013,391.84009,5.435B,,,,,,
2,06/18/2013,394.67163,4.863B,,,,,,
1,06/17/2013,392.48914,5.04B,,,,,,
5,06/14/2013,394.20157,5.596B,,,,,,
4,06/13/2013,391.22604,6.973B,,,,,,
5,2013/7/6,405.01508,6.103B,,,,,,
4,2013/6/6,411.95609,5.25B,,,,,,
3,2013/5/6,417.85617,4.564B,,,,,,
2,2013/4/6,418.63818,6.632B,,,,,,
1,2013/3/6,424.45374,5.977B,,,,,,
5,05/31/2013,424.87994,6.253B,,,,,,
4,05/30/2013,429.67966,7.015B,,,,,,
3,05/29/2013,431.31882,7.928B,,,,,,
2,05/28/2013,431.97891,8.42B,,,,,,
1,05/27/2013,424.66504,6.42B,,,,,,
5,05/24/2013,423.58078,6.074B,,,,,,
4,05/23/2013,421.07092,8.483B,,,,,,
3,05/22/2013,427.00885,7.419B,,,,,,
2,05/21/2013,426.17722,7.151B,,,,,,
1,05/20/2013,425.0936,8.634B,,,,,,
5,05/17/2013,422.02707,8.185B,,,,,,
4,05/16/2013,415.12863,7.08B,,,,,,
3,05/15/2013,407.90201,4.419B,,,,,,
2,05/14/2013,405.8894,5.488B,,,,,,
1,05/13/2013,411.72122,5.181B,,,,,,
5,2013/10/5,413.70239,4.882B,,,,,,
4,2013/9/5,412.08881,6.024B,,,,,,
3,2013/8/5,414.06903,5.955B,,,,,,
2,2013/7/5,411.09796,5.449B,,,,,,
1,2013/6/5,409.61664,6.042B,,,,,,
5,2013/3/5,404.98279,6.233B,,,,,,
4,2013/2/5,397.92706,4.702B,,,,,,
5,04/26/2013,396.96771,4.712B,,,,,,
4,04/25/2013,399.93436,6.056B,,,,,,
3,04/24/2013,403.93958,6.305B,,,,,,
2,04/23/2013,396.41226,6.065B,,,,,,
1,04/22/2013,409.02362,6.251B,,,,,,
5,04/19/2013,410.46265,7.552B,,,,,,
4,04/18/2013,398.46924,4.286B,,,,,,
3,04/17/2013,398.30743,4.469B,,,,,,
2,04/16/2013,398.00513,5.528B,,,,,,
1,04/15/2013,393.85464,4.654B,,,,,,
5,2013/12/4,397.61505,3.992B,,,,,,
4,2013/11/4,399.88962,4.299B,,,,,,
3,2013/10/4,401.25107,4.75B,,,,,,
2,2013/9/4,401.3656,5.239B,,,,,,
1,2013/8/4,398.54578,5.33B,,,,,,
3,2013/3/4,400.50751,4.556B,,,,,,
2,2013/2/4,401.12137,5.568B,,,,,,
1,2013/1/4,401.64108,4.735B,,,,,,
5,03/29/2013,401.73294,5.24B,,,,,,
4,03/28/2013,402.18561,8.758B,,,,,,
3,03/27/2013,415.77295,5.691B,,,,,,
2,03/26/2013,414.59506,6.396B,,,,,,
1,03/25/2013,420.43652,5.626B,,,,,,
5,03/22/2013,421.43768,5.565B,,,,,,
4,03/21/2013,420.67984,6.955B,,,,,,
3,03/20/2013,420.22989,9.07B,,,,,,
2,03/19/2013,406.35614,5.454B,,,,,,
1,03/18/2013,402.66022,5.981B,,,,,,
5,03/15/2013,408.76688,8.137B,,,,,,
4,03/14/2013,407.7803,4.761B,,,,,,
3,03/13/2013,406.80606,5.643B,,,,,,
2,2013/12/3,411.08206,7.194B,,,,,,
1,2013/11/3,416.86719,5.095B,,,,,,
5,2013/8/3,419.55853,5.943B,,,,,,
4,2013/7/3,421.09747,9.408B,,,,,,
3,2013/6/3,426.07748,9.583B,,,,,,
2,2013/5/3,421.55792,8.966B,,,,,,
1,2013/4/3,408.91736,11.062B,,,,,,
5,2013/1/3,428.85956,7.334B,,,,,,
4,02/28/2013,429.60886,8.692B,,,,,,
3,02/27/2013,416.61481,6.323B,,,,,,
2,02/26/2013,412.12741,8B,,,,,,
1,02/25/2013,417.84991,5.316B,,,,,,
5,02/22/2013,416.4361,6.02B,,,,,,
4,02/21/2013,418.02225,10.066B,,,,,,
3,02/20/2013,433.14233,7.002B,,,,,,
2,02/19/2013,429.91708,8.063B,,,,,,
1,02/18/2013,438.58481,7.644B,,,,,,
5,2013/8/2,444.64273,7.743B,,,,,,
4,2013/7/2,442.77646,8.998B,,,,,,
3,2013/6/2,445.36783,8.278B,,,,,,
2,2013/5/2,444.8988,11.613B,,,,,,
1,2013/4/2,440.86954,12.794B,,,,,,
5,2013/1/2,440.67337,10.388B,,,,,,
4,01/31/2013,432.03711,9.674B,,,,,,
3,01/30/2013,432.23392,9.987B,,,,,,
2,01/29/2013,429.73373,10.104B,,,,,,
1,01/28/2013,426.00208,9.127B,,,,,,
5,01/25/2013,413.18005,5.849B,,,,,,
4,01/24/2013,415.17386,11.128B,,,,,,
3,01/23/2013,419.02325,7.574B,,,,,,
2,01/22/2013,417.22598,10.577B,,,,,,
1,01/21/2013,419.67081,8.413B,,,,,,
5,01/18/2013,417.58197,7.794B,,,,,,
4,01/17/2013,410.40466,6.992B,,,,,,
3,01/16/2013,414.25687,9.354B,,,,,,
2,01/15/2013,417.68268,9.862B,,,,,,
1,01/14/2013,414.43857,9.355B,,,,,,
5,2013/11/1,399.43863,7.424B,,,,,,
4,2013/10/1,406.47794,7.109B,,,,,,
3,2013/9/1,405.36707,7.023B,,,,,,
2,2013/8/1,405.66248,7.184B,,,,,,
1,2013/7/1,406.78595,7.517B,,,,,,
5,2013/4/1,405.09805,9.799B,,,,,,
1,12/31/2012,404.64346,8.2B,,,,,,
5,12/28/2012,397.85818,6.717B,,,,,,
4,12/27/2012,391.75558,7.326B,,,,,,
3,12/26/2012,393.71039,7.159B,,,,,,
2,12/25/2012,392.66046,9.55B,,,,,,
1,12/24/2012,382.03384,5.309B,,,,,,
5,12/21/2012,380.53711,6.871B,,,,,,
4,12/20/2012,382.49466,6.566B,,,,,,
3,12/19/2012,380.33893,6.329B,,,,,,
2,12/18/2012,379.8595,8.578B,,,,,,
1,12/17/2012,379.20593,9.409B,,,,,,
5,12/14/2012,377.17981,11.089B,,,,,,
4,12/13/2012,359.84644,4.194B,,,,,,
3,2012/12/12,362.73825,4.501B,,,,,,
2,2012/11/12,361.57983,5.147B,,,,,,
1,2012/10/12,364.26492,7.338B,,,,,,
5,2012/7/12,360.62936,7.617B,,,,,,
4,2012/6/12,353.81042,4.857B,,,,,,
3,2012/5/12,354.40024,8.249B,,,,,,
2,2012/4/12,342.37231,3.623B,,,,,,
1,2012/3/12,338.61334,4.019B,,,,,,
5,11/30/2012,343.6268,3.641B,,,,,,
4,11/29/2012,339.69302,2.967B,,,,,,
3,11/28/2012,341.90756,3.001B,,,,,,
2,11/27/2012,345.38416,3.195B,,,,,,
1,11/26/2012,349.46576,2.474B,,,,,,
5,11/23/2012,352.03918,2.867B,,,,,,
4,11/22/2012,349.58197,2.291B,,,,,,
3,11/21/2012,352.54843,3.051B,,,,,,
2,11/20/2012,347.34799,2.395B,,,,,,
1,11/19/2012,348.86279,2.698B,,,,,,
5,11/16/2012,349.16287,3.025B,,,,,,
4,11/15/2012,351.91437,2.832B,,,,,,
3,11/14/2012,357.11462,2.676B,,,,,,
2,11/13/2012,355.08121,3.408B,,,,,,
1,2012/12/11,361.50455,3.472B,,,,,,
5,2012/9/11,358.89236,3.051B,,,,,,
4,2012/8/11,358.89728,3.543B,,,,,,
3,2012/7/11,364.61237,3.307B,,,,,,
2,2012/6/11,365.01257,3.928B,,,,,,
1,2012/5/11,368.57208,3.951B,,,,,,
5,2012/2/11,369.58057,3.983B,,,,,,
4,2012/1/11,368.22113,5.076B,,,,,,
3,10/31/2012,361.51157,3.717B,,,,,,
2,10/30/2012,358.9267,3.408B,,,,,,
1,10/29/2012,358.10333,2.758B,,,,,,
5,10/26/2012,359.46381,4.09B,,,,,,
4,10/25/2012,367.11514,4.435B,,,,,,
3,10/24/2012,369.36282,3.754B,,,,,,
2,10/23/2012,370.05075,3.722B,,,,,,
1,10/22/2012,374.3732,3.437B,,,,,,
5,10/19/2012,372.96844,3.593B,,,,,,
4,10/18/2012,373.75439,5.062B,,,,,,
3,10/17/2012,367.86362,3.335B,,,,,,
2,10/16/2012,366.84897,3.206B,,,,,,
1,10/15/2012,365.96506,2.865B,,,,,,
5,2012/12/10,367.71301,3.687B,,,,,,
4,2012/11/10,366.82062,4.13B,,,,,,
3,2012/10/10,368.90161,4.269B,,,,,,
2,2012/9/10,365.71887,5.255B,,,,,,
1,2012/8/10,361.11703,3.553B,,,,,,
5,09/28/2012,364.80734,5.788B,,,,,,
4,09/27/2012,357.22827,5.302B,,,,,,
3,09/26/2012,346.64853,2.745B,,,,,,
2,09/25/2012,350.4343,2.788B,,,,,,
1,09/24/2012,351.08963,3.75B,,,,,,
5,09/21/2012,348.69785,3.812B,,,,,,
4,09/20/2012,348.34247,4.255B,,,,,,
3,09/19/2012,355.88446,3.435B,,,,,,
2,09/18/2012,353.69385,3.323B,,,,,,
1,09/17/2012,357.1188,4.898B,,,,,,
5,09/14/2012,366.54562,6.157B,,,,,,
4,09/13/2012,363.04865,4.205B,,,,,,
3,2012/12/9,366.64154,4.962B,,,,,,
2,2012/11/9,364.85858,4.626B,,,,,,
1,2012/10/9,367.05728,6.533B,,,,,,
5,2012/7/9,365.26096,9.453B,,,,,,
4,2012/6/9,349.54971,3.17B,,,,,,
3,2012/5/9,346.41519,3.475B,,,,,,
2,2012/4/9,347.23819,3.485B,,,,,,
1,2012/3/9,351.40018,3.855B,,,,,,
5,08/31/2012,347.24518,2.596B,,,,,,
4,08/30/2012,348.20889,3.549B,,,,,,
3,08/29/2012,348.63586,2.901B,,,,,,
2,08/28/2012,352.27267,3.377B,,,,,,
1,08/27/2012,350.45676,3.739B,,,,,,
5,08/24/2012,358.05292,3.187B,,,,,,
4,08/23/2012,362.29999,3.134B,,,,,,
3,08/22/2012,361.32751,3.171B,,,,,,
2,08/21/2012,363.95001,3.49B,,,,,,
1,08/20/2012,361.89929,2.74B,,,,,,
5,08/17/2012,363.74838,2.607B,,,,,,
4,08/16/2012,364.30984,2.59B,,,,,,
3,08/15/2012,366.41602,3.058B,,,,,,
2,08/14/2012,370.60583,3.985B,,,,,,
1,08/13/2012,369.539,4.478B,,,,,,
5,2012/10/8,377.11182,3.47B,,,,,,
4,2012/9/8,379.17426,3.566B,,,,,,
3,2012/8/8,375.61218,3.781B,,,,,,
2,2012/7/8,375.15475,3.829B,,,,,,
1,2012/6/8,374.20761,4.182B,,,,,,
5,2012/3/8,369.28317,2.977B,,,,,,
4,2012/2/8,366.62982,3.152B,,,,,,
3,2012/1/8,370.2807,3.142B,,,,,,
2,07/31/2012,366.65021,3.21B,,,,,,
1,07/30/2012,366.07733,3.048B,,,,,,
5,07/27/2012,368.04877,3.109B,,,,,,
4,07/26/2012,367.65094,3.131B,,,,,,
3,07/25/2012,369.36319,2.49B,,,,,,
2,07/24/2012,372.00439,3.031B,,,,,,
1,07/23/2012,370.31027,3.239B,,,,,,
5,07/20/2012,376.23413,3.762B,,,,,,
4,07/19/2012,380.34546,4.695B,,,,,,
3,07/18/2012,378.98077,4.175B,,,,,,
2,07/17/2012,378.74573,3.342B,,,,,,
1,07/16/2012,376.14517,4.277B,,,,,,
5,07/13/2012,383.36667,3.673B,,,,,,
4,2012/12/7,384.20334,5.672B,,,,,,
3,2012/11/7,380.79846,3.762B,,,,,,
2,2012/10/7,378.04437,3.555B,,,,,,
1,2012/9/7,379.14661,4.922B,,,,,,
5,2012/6/7,388.42157,4.961B,,,,,,
4,2012/5/7,382.314,3.473B,,,,,,
3,2012/4/7,388.26181,3.445B,,,,,,
2,2012/3/7,388.55469,3.869B,,,,,,
1,2012/2/7,388.24481,4.051B,,,,,,
5,06/29/2012,387.34433,3.799B,,,,,,
4,06/28/2012,381.49991,3.054B,,,,,,
3,06/27/2012,384.86987,3.001B,,,,,,
2,06/26/2012,385.76849,3.173B,,,,,,
1,06/25/2012,385.97794,4.011B,,,,,,
4,06/21/2012,394.63156,3.54B,,,,,,
3,06/20/2012,401.30347,2.985B,,,,,,
2,06/19/2012,402.57108,3.27B,,,,,,
1,06/18/2012,405.94669,3.569B,,,,,,
5,06/15/2012,403.15451,4.279B,,,,,,
4,06/14/2012,401.849,4.025B,,,,,,
3,06/13/2012,406.45056,4.501B,,,,,,
2,2012/12/6,401.38071,3.794B,,,,,,
1,2012/11/6,402.69882,4.01B,,,,,,
5,2012/8/6,395.96698,4.386B,,,,,,
4,2012/7/6,399.40674,3.484B,,,,,,
3,2012/6/6,401.79752,3.386B,,,,,,
2,2012/5/6,401.80298,3.778B,,,,,,
1,2012/4/6,402.04019,5.248B,,,,,,
5,2012/1/6,413.24619,4.419B,,,,,,
4,05/31/2012,413.21936,4.411B,,,,,,
3,05/30/2012,416.09052,5.186B,,,,,,
2,05/29/2012,417.88507,7.214B,,,,,,
1,05/28/2012,412.44403,5.634B,,,,,,
5,05/25/2012,406.06357,3.927B,,,,,,
4,05/24/2012,409.52139,4.284B,,,,,,
3,05/23/2012,413.29642,4.372B,,,,,,
2,05/22/2012,415.74762,4.277B,,,,,,
1,05/21/2012,409.35904,3.86B,,,,,,
5,05/18/2012,406.91412,4.342B,,,,,,
4,05/17/2012,413.41525,4.373B,,,,,,
3,05/16/2012,407.32928,4.328B,,,,,,
2,05/15/2012,414.07593,4.577B,,,,,,
1,05/14/2012,413.69321,5.208B,,,,,,
5,2012/11/5,417.80884,4.101B,,,,,,
4,2012/10/5,420.75815,4.696B,,,,,,
3,2012/9/5,421.10571,5.84B,,,,,,
2,2012/8/5,429.39816,6.311B,,,,,,
1,2012/7/5,431.00339,6.855B,,,,,,
5,2012/4/5,431.40005,6.322B,,,,,,
4,2012/3/5,427.61877,5.936B,,,,,,
3,2012/2/5,426.8107,8.015B,,,,,,
5,04/27/2012,417.02243,4.823B,,,,,,
4,04/26/2012,418.2673,5.897B,,,,,,
3,04/25/2012,417.58606,6.247B,,,,,,
2,04/24/2012,413.13635,7.114B,,,,,,
1,04/23/2012,413.19116,5.866B,,,,,,
5,04/20/2012,416.60147,6.145B,,,,,,
4,04/19/2012,411.83704,4.645B,,,,,,
3,04/18/2012,412.60522,5.869B,,,,,,
2,04/17/2012,403.4863,3.782B,,,,,,
1,04/16/2012,408.18967,4.084B,,,,,,
5,04/13/2012,409.34247,5.309B,,,,,,
4,2012/12/4,407.71448,5.649B,,,,,,
3,2012/11/4,399.61877,4.251B,,,,,,
2,2012/10/4,399.32617,4.134B,,,,,,
1,2012/9/4,395.5589,3.537B,,,,,,
5,2012/6/4,399.54178,4.237B,,,,,,
4,2012/5/4,398.16071,5.433B,,,,,,
5,03/30/2012,389.75311,3.703B,,,,,,
4,03/29/2012,387.68637,4.613B,,,,,,
3,03/28/2012,392.754,5.001B,,,,,,
2,03/27/2012,404.35977,3.594B,,,,,,
1,03/26/2012,405.0856,3.182B,,,,,,
5,03/23/2012,404.93933,4.333B,,,,,,
4,03/22/2012,409.9754,4.493B,,,,,,
3,03/21/2012,409.23428,5.8B,,,,,,
2,03/20/2012,408.84708,5.811B,,,,,,
1,03/19/2012,416.18741,5.765B,,,,,,
5,03/16/2012,414.89728,5.809B,,,,,,
4,03/15/2012,408.41391,7.257B,,,,,,
3,03/14/2012,411.34119,10.843B,,,,,,
2,03/13/2012,423.6908,5.84B,,,,,,
1,2012/12/3,419.48923,6.233B,,,,,,
5,2012/9/3,422.24826,5.526B,,,,,,
4,2012/8/3,417.18097,5.755B,,,,,,
3,2012/7/3,412.29843,5.695B,,,,,,
2,2012/6/3,415.08466,6.245B,,,,,,
1,2012/5/3,422.07431,7.14B,,,,,,
5,2012/2/3,425.4201,6.412B,,,,,,
4,2012/1/3,417.99127,4.215B,,,,,,
3,02/29/2012,418.46335,5.912B,,,,,,
2,02/28/2012,422.67355,7.759B,,,,,,
1,02/27/2012,421.5578,10.151B,,,,,,
5,02/24/2012,420.41357,8.6B,,,,,,
4,02/23/2012,413.73083,7.038B,,,,,,
3,02/22/2012,412.46146,7.638B,,,,,,
2,02/21/2012,406.91943,4.789B,,,,,,
1,02/20/2012,403.50443,5.615B,,,,,,
5,02/17/2012,402.82715,3.899B,,,,,,
4,02/16/2012,402.47476,5.44B,,,,,,
3,02/15/2012,404.73166,5.809B,,,,,,
2,02/14/2012,400.42978,4.043B,,,,,,
1,02/13/2012,401.94641,5.191B,,,,,,
5,2012/10/2,402.55872,6.158B,,,,,,
4,2012/9/2,401.50348,5.93B,,,,,,
3,2012/8/2,401.30093,5.619B,,,,,,
2,2012/7/2,389.55783,3.968B,,,,,,
1,2012/6/2,396.78085,4.508B,,,,,,
5,2012/3/2,397.41357,4.995B,,,,,,
4,2012/2/2,394.39053,4.207B,,,,,,
3,2012/1/2,385.17554,3.502B,,,,,,
2,01/31/2012,390.57581,3.07B,,,,,,
1,01/30/2012,389.69974,4.352B,,,,,,
5,01/20/2012,395.29047,5.453B,,,,,,
4,01/19/2012,390.73483,5.562B,,,,,,
3,01/18/2012,383.62802,6.389B,,,,,,
2,01/17/2012,389.42804,6.421B,,,,,,
1,01/16/2012,371.55853,3.053B,,,,,,
5,01/13/2012,379.05423,4.551B,,,,,,
4,2012/12/1,385.43533,4.712B,,,,,,
3,2012/11/1,385.60675,5.871B,,,,,,
2,2012/10/1,387.61902,8.115B,,,,,,
1,2012/9/1,375.04672,5.473B,,,,,,
5,2012/6/1,362.75256,3.52B,,,,,,
4,2012/5/1,360.74689,4.302B,,,,,,
3,2012/4/1,365.03787,3.434B,,,,,,
5,12/30/2011,372.35773,3.572B,,,,,,
4,12/29/2011,365.86639,3.082B,,,,,,
3,12/28/2011,364.83212,3.282B,,,,,,
2,12/27/2011,364.51886,2.923B,,,,,,
1,12/26/2011,369.60236,2.817B,,,,,,
5,12/23/2011,372.01907,3.307B,,,,,,
4,12/22/2011,370.3472,3.661B,,,,,,
3,12/21/2011,368.74091,3.112B,,,,,,
2,12/20/2011,374.44244,3.234B,,,,,,
1,12/19/2011,376.05994,3.784B,,,,,,
5,12/16/2011,377.01575,3.621B,,,,,,
4,12/15/2011,367.21124,3.67B,,,,,,
3,12/14/2011,376.19333,2.528B,,,,,,
2,12/13/2011,380.23831,3.564B,,,,,,
1,2011/12/12,389.34772,2.186B,,,,,,
5,2011/9/12,395.0546,2.401B,,,,,,
4,2011/8/12,397.41266,2.775B,,,,,,
3,2011/7/12,396.89609,2.323B,,,,,,
2,2011/6/12,397.20621,2.627B,,,,,,
1,2011/5/12,397.60699,3.203B,,,,,,
5,2011/2/12,402.75153,3.215B,,,,,,
4,2011/1/12,405.46344,6.343B,,,,,,
3,11/30/2011,395.26593,4.228B,,,,,,
2,11/29/2011,409.50204,2.998B,,,,,,
1,11/28/2011,403.22177,2.563B,,,,,,
5,11/25/2011,403.22156,2.388B,,,,,,
4,11/24/2011,406.83823,3.027B,,,,,,
3,11/23/2011,406.13141,2.848B,,,,,,
2,11/22/2011,409.94031,2.903B,,,,,,
1,11/21/2011,410.19272,2.794B,,,,,,
5,11/18/2011,409.9165,4.236B,,,,,,
4,11/17/2011,419.08987,3.519B,,,,,,
3,11/16/2011,420.52383,5.589B,,,,,,
2,11/15/2011,432.34882,4.172B,,,,,,
1,11/14/2011,432.64508,4.635B,,,,,,
5,2011/11/11,424.64383,3.66B,,,,,,
4,2011/10/11,425.28601,5.109B,,,,,,
3,2011/9/11,433.67282,4.684B,,,,,,
2,2011/8/11,429.74335,4.778B,,,,,,
1,2011/7/11,430.85092,4.531B,,,,,,
5,2011/4/11,435.78461,6.184B,,,,,,
4,2011/3/11,431.75183,8.466B,,,,,,
3,2011/2/11,431.39011,6.428B,,,,,,
2,2011/1/11,424.20728,5.515B,,,,,,
1,10/31/2011,423.82373,5.034B,,,,,,
5,10/28/2011,425.81885,7.154B,,,,,,
4,10/27/2011,417.77676,4.866B,,,,,,
3,10/26/2011,417.16254,7.299B,,,,,,
2,10/25/2011,412.5108,5.789B,,,,,,
1,10/24/2011,404.16437,4.63B,,,,,,
5,10/21/2011,392.78867,2.981B,,,,,,
4,10/20/2011,394.73361,3.98B,,,,,,
3,10/19/2011,404.94778,3.108B,,,,,,
2,10/18/2011,406.1814,3.933B,,,,,,
1,10/17/2011,418.60135,3.611B,,,,,,
5,10/14/2011,415.75778,3.829B,,,,,,
4,10/13/2011,417.0741,6.028B,,,,,,
3,2011/12/10,415.81631,6.585B,,,,,,
2,2011/11/10,400.25,4.496B,,,,,,
1,2011/10/10,400.89081,2.823B,,,,,,
5,09/30/2011,404.41031,3.195B,,,,,,
4,09/29/2011,404.50504,3.7B,,,,,,
3,09/28/2011,408.30023,3.407B,,,,,,
2,09/27/2011,412.29742,3.494B,,,,,,
1,09/26/2011,407.87323,3.906B,,,,,,
5,09/23/2011,417.88947,4.259B,,,,,,
4,09/22/2011,419.63876,4.705B,,,,,,
3,09/21/2011,434.36179,5.613B,,,,,,
2,09/20/2011,421.32184,2.557B,,,,,,
1,09/19/2011,419.48804,2.905B,,,,,,
5,09/16/2011,428.29636,2.752B,,,,,,
4,09/15/2011,427.14838,3.113B,,,,,,
3,09/14/2011,427.2818,3.038B,,,,,,
2,09/13/2011,425.07742,2.669B,,,,,,
5,2011/9/9,430.65262,2.704B,,,,,,
4,2011/8/9,431.85599,2.681B,,,,,,
3,2011/7/9,434.57233,3.323B,,,,,,
2,2011/6/9,426.14865,2.968B,,,,,,
1,2011/5/9,429.69495,3.196B,,,,,,
5,2011/2/9,439.29654,2.925B,,,,,,
