Year,Date,Close Price,IV20,IV60,PoR,Lag1,Lag2,Lag3,Lag4,Lag5,Direction
2017,2017/8/4,2476.83,4.2,7.08,0.0019,0.0041,0.0067,0.0075,0.0031,-0.0091,1
2017,2017/8/7,2480.91,3.79,7.09,0.0016,-0.0002,-0.0043,-0.0111,-0.0185,-0.0216,1
2017,2017/8/8,2474.92,3.97,7.09,-0.0024,-0.0041,-0.0038,0.0005,0.0116,0.0301,0
2017,2017/8/9,2474.02,3.95,7.08,-0.0004,0.0021,0.0061,0.0099,0.0094,-0.0021,0
2017,2017/8/10,2438.21,6.16,7.67,-0.0145,-0.0141,-0.0162,-0.0223,-0.0322,-0.0416,0
2017,2017/8/11,2441.32,6.13,7.67,0.0013,0.0157,0.0299,0.046,0.0683,0.1005,1
2017,2017/8/14,2465.84,6.89,6.9,0.01,0.0088,-0.007,-0.0368,-0.0829,-0.1512,1
2017,2017/8/15,2464.61,6.89,6.87,-0.0005,-0.0105,-0.0193,-0.0123,0.0245,0.1074,0
2017,2017/8/16,2468.11,6.9,6.76,0.0014,0.0019,0.0125,0.0318,0.0441,0.0196,1
2017,2017/8/17,2430.01,8.51,7.46,-0.0154,-0.0169,-0.0188,-0.0312,-0.063,-0.1071,0
2017,2017/8/18,2425.55,8.51,7.46,-0.0018,0.0136,0.0305,0.0492,0.0805,0.1435,0
2017,2017/8/21,2428.37,8.54,7.45,0.0012,0.003,-0.0106,-0.0411,-0.0903,-0.1708,1
2017,2017/8/22,2452.51,9.31,7.66,0.0099,0.0088,0.0058,0.0164,0.0574,0.1477,1
2017,2017/8/23,2444.04,9.29,7.7,-0.0035,-0.0134,-0.0222,-0.028,-0.0443,-0.1018,0
2017,2017/8/24,2438.97,9.3,7.71,-0.0021,0.0014,0.0148,0.0369,0.0649,0.1092,0
2017,2017/8/25,2443.05,9.34,7.57,0.0017,0.0037,0.0024,-0.0124,-0.0494,-0.1143,1
2017,2017/8/28,2444.24,9.34,7.53,0.0005,-0.0012,-0.0049,-0.0073,0.0051,0.0545,1
2017,2017/8/29,2446.3,9.35,7.53,0.0008,0.0004,0.0015,0.0065,0.0138,0.0087,1
2017,2017/8/30,2457.59,9.46,7.56,0.0046,0.0038,0.0034,0.0019,-0.0046,-0.0184,1
2017,2017/8/31,2471.65,9.69,7.64,0.0057,0.0011,-0.0027,-0.0061,-0.008,-0.0034,1
2017,2017/9/1,2476.55,9.69,7.65,0.002,-0.0037,-0.0048,-0.0022,0.0039,0.0119,1
2017,2017/9/5,2457.85,10.25,7.88,-0.0076,-0.0095,-0.0058,-0.001,0.0012,-0.0027,0
2017,2017/9/6,2465.54,10.29,7.85,0.0031,0.0107,0.0202,0.026,0.027,0.0257,1
2017,2017/9/7,2465.1,10.29,7.84,-0.0002,-0.0033,-0.014,-0.0342,-0.0602,-0.0872,0
2017,2017/9/8,2461.43,8.82,7.84,-0.0015,-0.0013,0.002,0.016,0.0502,0.1104,0
2017,2017/9/11,2488.11,9.54,8.13,0.0108,0.0123,0.0136,0.0116,-0.0043,-0.0545,1
2017,2017/9/12,2496.48,8.99,7.99,0.0034,-0.0075,-0.0198,-0.0334,-0.0451,-0.0407,1
2017,2017/9/13,2498.37,8.98,7.85,0.0008,-0.0026,0.0049,0.0247,0.0581,0.1032,1
2017,2017/9/14,2495.62,8.99,7.86,-0.0011,-0.0019,0.0007,-0.0041,-0.0288,-0.0869,0
2017,2017/9/15,2500.23,6.71,7.86,0.0018,0.0029,0.0048,0.0041,0.0082,0.037,1
2017,2017/9/18,2503.87,6.6,7.86,0.0015,-0.0004,-0.0033,-0.0081,-0.0122,-0.0204,1
2017,2017/9/19,2506.65,6.6,7.86,0.0011,-0.0003,0,0.0034,0.0115,0.0237,1
2017,2017/9/20,2508.24,5.83,7.65,0.0006,-0.0005,-0.0001,-0.0002,-0.0036,-0.0151,1
2017,2017/9/21,2500.6,5.79,7.49,-0.003,-0.0037,-0.0032,-0.0031,-0.0029,0.0007,0
2017,2017/9/22,2502.22,5.67,7.25,0.0006,0.0037,0.0074,0.0106,0.0137,0.0166,1
2017,2017/9/25,2496.66,5.8,7.27,-0.0022,-0.0029,-0.0066,-0.0139,-0.0245,-0.0382,0
2017,2017/9/26,2496.84,5.81,7.26,0.0001,0.0023,0.0052,0.0117,0.0257,0.0502,1
2017,2017/9/27,2507.04,5.9,7.24,0.0041,0.004,0.0017,-0.0034,-0.0152,-0.0408,1
2017,2017/9/28,2510.06,5.77,7.24,0.0012,-0.0029,-0.0069,-0.0086,-0.0052,0.01,1
2017,2017/9/29,2519.36,5.6,6.96,0.0037,0.0025,0.0054,0.0123,0.0209,0.0261,1
2017,2017/10/9,2544.73,5.66,6.88,0.0101,0.0064,0.0039,-0.0015,-0.0138,-0.0347,1
2017,2017/10/10,2550.64,5.55,6.89,0.0023,-0.0077,-0.0141,-0.018,-0.0165,-0.0027,1
2017,2017/10/11,2555.24,4.64,6.89,0.0018,-0.0005,0.0072,0.0213,0.0393,0.0558,1
2017,2017/10/12,2550.93,4.7,6.77,-0.0017,-0.0035,-0.003,-0.0102,-0.0315,-0.0709,0
2017,2017/10/13,2553.17,4.67,6.76,0.0009,0.0026,0.0061,0.009,0.0192,0.0508,1
2017,2017/10/16,2557.64,4.58,6.71,0.0018,0.0009,-0.0017,-0.0077,-0.0168,-0.036,1
2017,2017/10/17,2559.36,3.02,6.71,0.0007,-0.0011,-0.002,-0.0003,0.0075,0.0243,1
2017,2017/10/18,2561.26,2.87,6.71,0.0007,0.0001,0.0011,0.0031,0.0034,-0.0041,1
2017,2017/10/19,2562.1,2.87,6.63,0.0003,-0.0004,-0.0005,-0.0016,-0.0047,-0.0081,1
2017,2017/10/20,2575.21,3.18,6.7,0.0051,0.0048,0.0052,0.0057,0.0073,0.0121,1
2017,2017/10/23,2564.98,3.58,6.76,-0.004,-0.0091,-0.0139,-0.0191,-0.0248,-0.0321,0
2017,2017/10/24,2569.13,3.59,6.76,0.0016,0.0056,0.0147,0.0286,0.0476,0.0724,1
2017,2017/10/25,2557.15,4.03,6.82,-0.0047,-0.0063,-0.0119,-0.0266,-0.0551,-0.1027,0
2017,2017/10/26,2560.4,4.04,6.82,0.0013,0.0059,0.0122,0.0241,0.0506,0.1057,1
2017,2017/10/27,2581.07,4.62,6.99,0.0081,0.0068,0.0009,-0.0113,-0.0354,-0.0861,1
2017,2017/10/30,2572.83,4.84,7.02,-0.0032,-0.0113,-0.0181,-0.0189,-0.0076,0.0278,0
2017,2017/10/31,2575.26,4.71,7.02,0.0009,0.0041,0.0154,0.0335,0.0524,0.06,1
2017,2017/11/1,2579.36,4.71,7.01,0.0016,0.0006,-0.0035,-0.0189,-0.0524,-0.1048,1
2017,2017/11/2,2579.85,4.58,7.01,0.0002,-0.0014,-0.002,0.0014,0.0203,0.0727,1
2017,2017/11/3,2587.84,4.64,7.01,0.0031,0.0029,0.0043,0.0064,0.0049,-0.0154,1
2017,2017/11/6,2591.13,4.54,7.01,0.0013,-0.0018,-0.0047,-0.009,-0.0154,-0.0203,1
2017,2017/11/7,2590.64,4.45,7,-0.0002,-0.0015,0.0004,0.0051,0.0141,0.0295,0
2017,2017/11/8,2594.38,4.43,6.98,0.0014,0.0016,0.0031,0.0027,-0.0024,-0.0165,1
2017,2017/11/9,2584.62,4.68,7.03,-0.0038,-0.0052,-0.0068,-0.0099,-0.0127,-0.0103,0
2017,2017/11/10,2582.3,4.64,6.3,-0.0009,0.0029,0.0081,0.0149,0.0248,0.0375,0
2017,2017/11/13,2584.84,4.64,6.3,0.001,0.0019,-0.001,-0.0091,-0.024,-0.0488,1
2017,2017/11/14,2578.87,4.73,6.03,-0.0023,-0.0033,-0.0052,-0.0042,0.0049,0.0288,0
2017,2017/11/15,2564.62,5.15,6.16,-0.0055,-0.0032,0.0001,0.0053,0.0094,0.0046,0
2017,2017/11/16,2585.64,5.85,6.35,0.0082,0.0137,0.0169,0.0169,0.0116,0.0022,1
2017,2017/11/17,2578.85,5.95,5.44,-0.0026,-0.0108,-0.0245,-0.0415,-0.0583,-0.07,0
2017,2017/11/20,2582.14,5.71,5.42,0.0013,0.0039,0.0147,0.0393,0.0807,0.1391,1
2017,2017/11/21,2599.03,5.91,5.54,0.0065,0.0053,0.0014,-0.0134,-0.0526,-0.1334,1
2017,2017/11/22,2597.08,5.91,5.23,-0.0008,-0.0073,-0.0126,-0.0139,-0.0006,0.0521,0
2017,2017/11/24,2602.42,5.77,5.17,0.0021,0.0028,0.0101,0.0227,0.0366,0.0371,1
2017,2017/11/27,2601.42,5.11,5.17,-0.0004,-0.0024,-0.0052,-0.0153,-0.038,-0.0746,0
2017,2017/11/28,2627.04,5.91,5.49,0.0098,0.0102,0.0127,0.0179,0.0333,0.0713,1
2017,2017/11/29,2626.07,5.93,5.5,-0.0004,-0.0102,-0.0205,-0.0331,-0.051,-0.0843,0
2017,2017/11/30,2647.58,6.45,5.64,0.0082,0.0086,0.0188,0.0392,0.0724,0.1234,1
2017,2017/12/1,2642.22,6.55,5.59,-0.002,-0.0102,-0.0188,-0.0376,-0.0768,-0.1491,0
2017,2017/12/4,2639.44,6.56,5.6,-0.0011,0.001,0.0112,0.03,0.0675,0.1443,0
2017,2017/12/5,2629.57,6.77,5.64,-0.0037,-0.0027,-0.0037,-0.0148,-0.0448,-0.1123,0
2017,2017/12/6,2629.27,6.76,5.36,-0.0001,0.0036,0.0063,0.01,0.0248,0.0696,0
2017,2017/12/7,2636.98,6.8,5.36,0.0029,0.003,-0.0006,-0.0069,-0.0169,-0.0417,1
